lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
7.035541534423828,-73.1196141242981,884.12,,0.020126,4.26926,0.0,-0.06,0.0,13.05,-0.3
7.035701796412468,-73.11951790004969,883.29,,0.020668,4.289927,0.0,-0.83,0.0,13.05,-4.02
7.035863399505615,-73.11942100524902,884.08,,0.020833,4.31076,0.0,0.79,0.79,13.84,3.79
7.035970687866211,-73.11931371688843,884.13,,0.016772,4.327532,0.0,0.05,0.05,13.89,0.3
7.0359613839536905,-73.1192959472537,883.04,,0.002217,4.329749,0.0,-1.09,0.0,13.89,-49.17
7.035963060334325,-73.11929360032082,883.01,,0.000319,4.330068,0.0,-0.03,0.0,13.89,-9.41
7.035963647067547,-73.11929292976856,883.02,,9.8e-05,4.330166,0.0,0.01,0.01,13.9,10.15
7.03596381470561,-73.1192927621305,883.07,,2.6e-05,4.330192,0.0,0.05,0.05,13.95,190.8
7.035983512178063,-73.1192647665739,883.17,,0.003783,4.333976,0.0,0.1,0.1,14.05,2.64
7.035983595997095,-73.11926468275487,883.3,,1.3e-05,4.333989,0.0,0.13,0.13,14.18,992.13
7.036099433898926,-73.11909914016724,884.51,,0.02233,4.356319,0.0,1.21,1.21,15.39,5.42
7.036335468292236,-73.11892747879028,884.71,,0.032266,4.388585,0.0,0.2,0.2,15.59,0.62
7.036571502685547,-73.11888456344604,884.9,,0.02653,4.415116,0.0,0.19,0.19,15.78,0.72
7.037000739946961,-73.1189489364624,885.05,,0.048,4.463115,0.0,0.15,0.15,15.93,0.31
7.037258148193359,-73.11901330947876,885.2,,0.029342,4.492457,0.0,0.15,0.15,16.08,0.51
7.03753718174994,-73.11901330947876,885.49,,0.030859,4.523316,0.0,0.29,0.29,16.37,0.94
7.037773132324219,-73.1189489364624,885.72,,0.027046,4.550362,0.0,0.23,0.23,16.6,0.85
7.037901878356934,-73.11873435974121,885.84,,0.027655,4.578016,0.0,0.12,0.12,16.72,0.43
7.038374030962586,-73.11832666397095,885.42,,0.06896,4.646977,0.0,-0.42,0.0,16.72,-0.61
7.038567066192627,-73.11800479888916,885.22,,0.041477,4.688454,0.0,-0.2,0.0,16.72,-0.48
7.038931846618652,-73.11761856079102,885.42,,0.058724,4.747178,0.0,0.2,0.2,16.92,0.34
7.039259998127818,-73.11745435930789,885.39,,0.040573,4.787751,0.0,-0.03,0.0,16.92,-0.07
7.039261758327484,-73.11745352111757,885.43,,0.000216,4.787966,0.0,0.04,0.04,16.96,18.56
7.03926544636488,-73.1174517609179,885.47,,0.000452,4.788418,0.0,0.04,0.04,17.0,8.85
7.0392657816410065,-73.1174515094608,885.52,,4.6e-05,4.788464,0.0,0.05,0.05,17.05,107.92
7.039266619831324,-73.11745109036565,885.59,,0.000104,4.788568,0.0,0.07,0.07,17.12,67.56
7.039297632873058,-73.11743575148284,885.58,,0.003826,4.792394,0.0,-0.01,0.0,17.12,-0.26
7.03929771669209,-73.11743566766381,885.58,,1.3e-05,4.792407,0.0,0.0,0.0,17.12,0.0
7.040348052978516,-73.11691045761108,885.93,,0.129846,4.922252,0.0,0.35,0.35,17.47,0.27
7.040541172027588,-73.11667442321777,886.21,,0.033708,4.95596,0.0,0.28,0.28,17.75,0.83
7.040712833404541,-73.11624526977539,886.66,,0.051075,5.007035,0.0,0.45,0.45,18.2,0.88
7.040841579437256,-73.11605215072632,887.07,,0.025651,5.032686,0.0,0.41,0.41,18.61,1.6
7.041077613830566,-73.11581611633301,887.58,,0.036898,5.069584,0.0,0.51,0.51,19.12,1.38
7.041506767272949,-73.11555862426758,888.08,,0.055334,5.124918,0.0,0.5,0.5,19.62,0.9
7.041699970141053,-73.11532258987427,888.98,,0.033714,5.158632,0.0,0.9,0.9,20.52,2.67
7.042214870452881,-73.11476469039917,890.17,,0.083917,5.242548,0.0,1.19,1.19,21.71,1.42
7.042579734697938,-73.11422824859619,891.65,,0.071701,5.314249,0.0,1.48,1.48,23.19,2.06
7.042579650878906,-73.11422824859619,892.71,,9e-06,5.314258,0.0,1.06,1.06,24.25,11435.19
7.043309211730957,-73.11319828033447,894.26,,0.139497,5.453755,0.0,1.55,1.55,25.8,1.11
7.043480956926942,-73.11285495758057,895.51,,0.042422,5.496176,0.0,1.25,1.25,27.05,2.95
7.043652618303895,-73.11246871948242,896.38,,0.046706,5.542882,0.0,0.87,0.87,27.92,1.86
7.043867195025086,-73.1118893623352,897.35,,0.068267,5.611149,0.0,0.97,0.97,28.89,1.42
7.044210433959961,-73.11090230941772,898.45,,0.115472,5.726621,0.0,1.1,1.1,29.99,0.95
7.044639587402344,-73.1099796295166,899.25,,0.112449,5.83907,0.0,0.8,0.8,30.79,0.71
7.044768333435059,-73.10944318771362,899.56,,0.060955,5.900024,0.0,0.31,0.31,31.1,0.51
7.044811332598329,-73.1090784072876,900.15,,0.040582,5.940607,0.0,0.59,0.59,31.69,1.45
7.044854164123535,-73.10839176177979,900.9,,0.076012,6.016618,0.0,0.75,0.75,32.44,0.99
7.044811332598329,-73.10770511627197,901.55,,0.076012,6.09263,0.0,0.65,0.65,33.09,0.86
7.044854164123535,-73.10727596282959,902.32,,0.047651,6.140281,0.0,0.77,0.77,33.86,1.62
7.045605182647705,-73.10558080673218,902.45,,0.204879,6.345159,0.0,0.13,0.13,33.99,0.06
7.0458197593688965,-73.1053876876831,902.6,,0.031912,6.377071,0.0,0.15,0.15,34.14,0.47
7.046206081286073,-73.10513019561768,902.54,,0.051329,6.4284,0.0,-0.06,0.0,34.14,-0.12
7.046914100646973,-73.10489416122437,902.5,,0.082529,6.510929,0.0,-0.04,0.0,34.14,-0.05
7.047214591875672,-73.10472249984741,902.54,,0.038263,6.549192,0.0,0.04,0.04,34.18,0.1
7.047665119171143,-73.10429334640503,902.85,,0.068779,6.617971,0.0,0.31,0.31,34.49,0.45
7.0481157302856445,-73.10395002365112,903.38,,0.062627,6.680599,0.0,0.53,0.53,35.02,0.85
7.048480594530702,-73.10341358184814,903.84,,0.0717,6.752299,0.0,0.46,0.46,35.48,0.64
7.04848051071167,-73.10341358184814,904.14,,9e-06,6.752308,0.0,0.3,0.3,35.78,3236.38
7.048767758533359,-73.10307813808322,904.3,,0.048813,6.801121,0.0,0.16,0.16,35.94,0.33
7.048768512904644,-73.1030772998929,904.48,,0.000125,6.801245,0.0,0.18,0.18,36.12,144.41
7.0487704407423735,-73.10307512059808,904.69,,0.000322,6.801567,0.0,0.21,0.21,36.33,65.3
7.048771278932691,-73.10307428240776,904.92,,0.000131,6.801698,0.0,0.23,0.23,36.56,175.53
7.0487716142088175,-73.10307377949357,905.2,,6.7e-05,6.801765,0.0,0.28,0.28,36.84,419.17
7.048794245347381,-73.10304754413664,904.67,,0.00383,6.805594,0.0,-0.53,0.0,36.84,-13.84
7.048794412985444,-73.10304737649858,904.97,,2.6e-05,6.805621,0.0,0.3,0.3,37.14,1144.79
7.0488667488098145,-73.10296297073364,906.58,,0.012287,6.817907,0.0,1.61,1.61,38.75,13.1
7.049295902252197,-73.10197591781616,907.23,,0.118933,6.93684,0.0,0.65,0.65,39.4,0.55
7.04972505569458,-73.10141801834106,907.72,,0.077794,7.014634,0.0,0.49,0.49,39.89,0.63
7.050004089251161,-73.10096740722656,908.11,,0.058573,7.073207,0.0,0.39,0.39,40.28,0.67
7.050000987946987,-73.10097310692072,908.74,,0.000717,7.073924,0.0,0.63,0.63,40.91,87.86
7.050004089251161,-73.10098886489868,909.91,,0.001774,7.075698,0.0,1.17,1.17,42.08,65.94
7.050147000700235,-73.10075299814343,909.94,,0.030478,7.106176,0.0,0.03,0.03,42.11,0.1
7.05028991214931,-73.10051721520722,910.75,,0.03047,7.136646,0.0,0.81,0.81,42.92,2.66
7.050433242693543,-73.10028076171875,912.05,,0.030557,7.167203,0.0,1.3,1.3,44.22,4.25
7.05051907338202,-73.10015201568604,912.78,,0.017101,7.184303,0.0,0.73,0.73,44.95,4.27
7.050611861050129,-73.09998613782227,913.25,,0.021004,7.205307,0.0,0.47,0.47,45.42,2.24
7.050704900175333,-73.09982009232044,913.85,,0.021034,7.226341,0.0,0.6,0.6,46.02,2.85
