lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
7.0612693671137094,-73.11191082000732,805.56,,0.128213,1.959894,0.0,2.99,2.99,33.71,2.33
7.061290824785829,-73.11169624328613,807.9,,0.023825,1.983719,0.0,2.34,2.34,36.05,9.82
7.061419570818543,-73.11006546020508,809.57,,0.180732,2.164451,0.0,1.67,1.67,37.72,0.92
7.061489140614867,-73.10981458984315,810.41,,0.028764,2.193215,0.0,0.84,0.84,38.56,2.92
7.061526859179139,-73.10967922210693,812.27,,0.015526,2.208741,0.0,1.86,1.86,40.42,11.98
7.061677062883973,-73.10922861099243,812.77,,0.052482,2.261223,0.0,0.5,0.5,40.92,0.95
7.062428081408143,-73.10721158981323,819.12,,0.237816,2.49904,0.0,6.35,6.35,47.27,2.67
7.062649615108967,-73.10662410221994,820.5,,0.069376,2.568416,0.0,1.38,1.38,48.65,1.99
7.062857234850526,-73.10607433319092,824.86,,0.064934,2.633349,0.0,4.36,4.36,53.01,6.71
7.063136184588075,-73.10525894165039,826.28,,0.09522,2.72857,0.0,1.42,1.42,54.43,1.49
7.063264846801758,-73.10480833053589,829.15,,0.051777,2.780347,0.0,2.87,2.87,57.3,5.54
7.063350761309266,-73.10418605804443,831.19,,0.069402,2.849749,0.0,2.04,2.04,59.34,2.94
7.063436591997743,-73.10362815856934,832.07,,0.062363,2.912113,0.0,0.88,0.88,60.22,1.41
7.063458049669862,-73.10349941253662,832.81,,0.01442,2.926533,0.0,0.74,0.74,60.96,5.13
7.063523177057505,-73.10296808369458,834.28,,0.059142,2.985675,0.0,1.47,1.47,62.43,2.49
7.063608253374696,-73.10227632522583,835.81,,0.077003,3.062677,0.0,1.53,1.53,63.96,1.99
7.063672626391053,-73.10189008712769,837.36,,0.043261,3.105939,0.0,1.55,1.55,65.51,3.58
7.063694251701236,-73.10173820704222,837.64,,0.016949,3.122888,0.0,0.28,0.28,65.79,1.65
7.0637155417352915,-73.10158967971802,839.48,,0.016577,3.139466,0.0,1.84,1.84,67.63,11.1
7.063801288604736,-73.10120344161987,842.18,,0.043713,3.183178,0.0,2.7,2.7,70.33,6.18
7.063951576128602,-73.10049533843994,845.17,,0.079977,3.263156,0.0,2.99,2.99,73.32,3.74
7.06400278955698,-73.10013617388904,847.1,,0.040083,3.303238,0.0,1.93,1.93,75.25,4.82
7.064037322998047,-73.0998945236206,851.13,,0.026969,3.330208,0.0,4.03,4.03,79.28,14.94
7.064037322998047,-73.09925079345703,853.46,,0.071119,3.401327,0.0,2.33,2.33,81.61,3.28
7.063565254211426,-73.09772729873657,858.1,,0.176226,3.577553,0.0,4.64,4.64,86.25,2.63
7.063522422686219,-73.09736251831055,861.33,,0.040578,3.618132,0.0,3.23,3.23,89.48,7.96
7.0635009650141,-73.09701919555664,865.8,,0.038005,3.656136,0.0,4.47,4.47,93.95,11.76
7.063500881195068,-73.09573173522949,869.15,,0.142239,3.798375,0.0,3.35,3.35,97.3,2.36
7.063494427129626,-73.0956952739507,870.46,,0.004091,3.802466,0.0,1.31,1.31,98.61,32.02
7.063436591997743,-73.09536695480347,873.47,,0.036832,3.839299,0.0,3.01,3.01,101.62,8.17
7.063415050506592,-73.09523820877075,876.35,,0.014422,3.853721,0.0,2.88,2.88,104.5,19.97
7.0631147269159555,-73.09480905532837,878.15,,0.057889,3.911609,0.0,1.8,1.8,106.3,3.11
7.061805808916688,-73.092942237854,882.24,,0.251976,4.163585,0.0,4.09,4.09,110.39,1.62
7.061643535271287,-73.09269891120493,883.89,,0.032323,4.195907,0.0,1.65,1.65,112.04,5.1
7.061462486162782,-73.09242725372314,886.63,,0.036079,4.231986,0.0,2.74,2.74,114.78,7.59
7.0611191634088755,-73.09201955795288,886.62,,0.05891,4.290897,0.0,-0.01,0.0,114.78,-0.02
7.060797298327088,-73.09154748916626,885.88,,0.063144,4.35404,0.0,-0.74,0.0,114.78,-1.17
7.060604095458984,-73.09120416641235,885.03,,0.043535,4.397575,0.0,-0.85,0.0,114.78,-1.95
7.059359634295106,-73.08965921401978,883.63,,0.219261,4.616836,0.0,-1.4,0.0,114.78,-0.64
7.059236420318484,-73.08948336169124,883.65,,0.023731,4.640566,0.0,0.02,0.02,114.8,0.08
7.059209430590272,-73.08944463729858,887.35,,0.005217,4.645783,0.0,3.7,3.7,118.5,70.93
7.058737277984619,-73.08877944946289,890.84,,0.090152,4.735935,0.0,3.49,3.49,121.99,3.87
7.05845832824707,-73.08830738067627,893.74,,0.060595,4.79653,0.0,2.9,2.9,124.89,4.79
7.058260850608349,-73.08816798962653,895.65,,0.026723,4.823253,0.0,1.91,1.91,126.8,7.15
7.058093547821045,-73.08804988861084,898.52,,0.02264,4.845894,0.0,2.87,2.87,129.67,12.68
7.057986259460449,-73.08809280395508,899.22,,0.012777,4.858671,0.0,0.7,0.7,130.37,5.48
7.057943344116211,-73.08815717697144,899.68,,0.00855,4.867221,0.0,0.46,0.46,130.83,5.38
7.057943344116211,-73.08828592300415,900.01,,0.014224,4.881445,0.0,0.33,0.33,131.16,2.32
7.05822229385376,-73.08865070343018,899.99,,0.050753,4.932199,0.0,-0.02,0.0,131.16,-0.04
7.05822229385376,-73.08870091103017,900.02,,0.005547,4.937746,0.0,0.03,0.03,131.19,0.54
7.05822229385376,-73.08875799179077,899.79,,0.006306,4.944052,0.0,-0.23,0.0,131.19,-3.65
7.058234196156263,-73.08881758712232,899.7,,0.006714,4.950766,0.0,-0.09,0.0,131.19,-1.34
7.058242578059435,-73.0888598319143,899.56,,0.004758,4.955525,0.0,-0.14,0.0,131.19,-2.94
7.0582223776727915,-73.08875799179077,899.8,,0.011471,4.966996,0.0,0.24,0.24,131.43,2.09
7.058187508955598,-73.08883619494736,899.92,,0.009461,4.976457,0.0,0.12,0.12,131.55,1.27
7.0582223776727915,-73.08875799179077,899.86,,0.009461,4.985919,0.0,-0.06,0.0,131.55,-0.63
7.05822229385376,-73.08868842199445,899.84,,0.007686,4.993605,0.0,-0.02,0.0,131.55,-0.26
7.05822229385376,-73.08865070343018,900.01,,0.004167,4.997772,0.0,0.17,0.17,131.72,4.08
7.058025905862451,-73.088393881917,900.35,,0.035732,5.033504,0.0,0.34,0.34,132.06,0.95
7.057943344116211,-73.08828592300415,900.24,,0.015021,5.048526,0.0,-0.11,0.0,132.06,-0.73
7.057943344116211,-73.08815717697144,899.91,,0.014224,5.06275,0.0,-0.33,0.0,132.06,-2.32
7.0579855889081955,-73.08809372596443,899.61,,0.008424,5.071174,0.0,-0.3,0.0,132.06,-3.56
7.058093547821045,-73.08804988861084,897.86,,0.012884,5.084058,0.0,-1.75,0.0,132.06,-13.58
7.058456232771277,-73.0883058719337,896.69,,0.049078,5.133136,0.0,-1.17,0.0,132.06,-2.38
7.058737277984619,-73.08877944946289,892.56,,0.060857,5.193993,0.0,-4.13,0.0,132.06,-6.79
7.0588623359799385,-73.08895572088659,891.6,,0.023886,5.217879,0.0,-0.96,0.0,132.06,-4.02
7.059209430590272,-73.08944463729858,885.82,,0.066266,5.284145,0.0,-5.78,0.0,132.06,-8.72
7.059298446401954,-73.0895717907697,884.16,,0.017154,5.301299,0.0,-1.66,0.0,132.06,-9.68
7.059359550476074,-73.08965921401978,883.06,,0.011788,5.313087,0.0,-1.1,0.0,132.06,-9.33
7.059935051947832,-73.09037368744612,885.32,,0.101398,5.414485,0.0,2.26,2.26,134.32,2.23
7.060604095458984,-73.09120416641235,885.71,,0.117869,5.532354,0.0,0.39,0.39,134.71,0.33
7.060628402978182,-73.09124750085175,885.35,,0.005491,5.537844,0.0,-0.36,0.0,134.71,-6.56
7.060797298327088,-73.09154748916626,886.32,,0.038044,5.575888,0.0,0.97,0.97,135.68,2.55
7.0611191634088755,-73.09201955795288,886.85,,0.063144,5.639032,0.0,0.53,0.53,136.21,0.84
7.061462486162782,-73.09242725372314,886.72,,0.05891,5.697942,0.0,-0.13,0.0,136.21,-0.22
7.0615452993661165,-73.09255164116621,886.26,,0.016515,5.714457,0.0,-0.46,0.0,136.21,-2.79
7.061805808916688,-73.092942237854,884.74,,0.051887,5.766344,0.0,-1.52,0.0,136.21,-2.93
7.062357421964407,-73.09372913092375,883.57,,0.106204,5.872548,0.0,-1.17,0.0,136.21,-1.1
7.0631129667162895,-73.09480654075742,878.07,,0.145432,6.01798,0.0,-5.5,0.0,136.21,-3.78
7.063415050506592,-73.09523820877075,875.12,,0.058228,6.076208,0.0,-2.95,0.0,136.21,-5.07
7.063436508178711,-73.09536695480347,874.22,,0.01442,6.090628,0.0,-0.9,0.0,136.21,-6.24
7.063500881195068,-73.09573173522949,872.11,,0.040925,6.131553,0.0,-2.11,0.0,136.21,-5.16
7.063500881195068,-73.09581639245152,871.56,,0.009353,6.140906,0.0,-0.55,0.0,136.21,-5.88
7.063500881195068,-73.09701886028051,866.33,,0.132849,6.273755,0.0,-5.23,0.0,136.21,-3.94
7.0635223388671875,-73.09736251831055,862.6,,0.038042,6.311797,0.0,-3.73,0.0,136.21,-9.81
7.063565254211426,-73.09772729873657,858.35,,0.04058,6.352376,0.0,-4.25,0.0,136.21,-10.47
7.064034305512905,-73.09924107044935,854.47,,0.175102,6.527478,0.0,-3.88,0.0,136.21,-2.22
7.064037322998047,-73.09925079345703,849.4,,0.001125,6.528603,0.0,-5.07,0.0,136.21,-450.73
7.064037322998047,-73.0998945236206,847.9,,0.071119,6.599722,0.0,-1.5,0.0,136.21,-2.11
7.063951576128602,-73.10049533843994,845.8,,0.067052,6.666774,0.0,-2.1,0.0,136.21,-3.13
7.063801288604736,-73.10120344161987,843.01,,0.079977,6.746751,0.0,-2.79,0.0,136.21,-3.49
7.0637155417352915,-73.10158967971802,840.62,,0.043713,6.790464,0.0,-2.39,0.0,136.21,-5.47
7.06370372325182,-73.101671570912,839.28,,0.009141,6.799605,0.0,-1.34,0.0,136.21,-14.66
7.063672626391053,-73.10189008712769,836.48,,0.024385,6.823991,0.0,-2.8,0.0,136.21,-11.48
7.063608253374696,-73.10227632522583,835.36,,0.043261,6.867252,0.0,-1.12,0.0,136.21,-2.59
7.063469868153334,-73.10340268537402,833.91,,0.125378,6.99263,0.0,-1.45,0.0,136.21,-1.16
7.06345796585083,-73.10349941253662,832.98,,0.010767,7.003397,0.0,-0.93,0.0,136.21,-8.64
7.063436591997743,-73.10362815856934,831.85,,0.014419,7.017816,0.0,-1.13,0.0,136.21,-7.84
7.063350761309266,-73.10418605804443,831.04,,0.062363,7.08018,0.0,-0.81,0.0,136.21,-1.3
7.063264846801758,-73.10480833053589,829.15,,0.069402,7.149582,0.0,-1.89,0.0,136.21,-2.72
7.063136100769043,-73.10525894165039,827.69,,0.05178,7.201362,0.0,-1.46,0.0,136.21,-2.82
7.0631153136491776,-73.10531937517226,826.11,,0.007061,7.208423,0.0,-1.58,0.0,136.21,-22.38
7.062857234850526,-73.10607433319092,824.47,,0.088156,7.296579,0.0,-1.64,0.0,136.21,-1.86
7.062523048371077,-73.10695971362293,822.39,,0.104566,7.401146,0.0,-2.08,0.0,136.21,-1.99
7.062428081408143,-73.10721158981323,818.84,,0.029743,7.430889,0.0,-3.55,0.0,136.21,-11.94
7.062077131122351,-73.10815388336778,813.22,,0.111105,7.541994,0.0,-5.62,0.0,136.21,-5.06
7.061676979064941,-73.10922861099243,812.98,,0.126715,7.668709,0.0,-0.24,0.0,136.21,-0.19
7.061526859179139,-73.10967922210693,812.27,,0.052479,7.721188,0.0,-0.71,0.0,136.21,-1.35
7.061504814773798,-73.10975792817771,810.89,,0.009031,7.730219,0.0,-1.38,0.0,136.21,-15.28
7.061419570818543,-73.11006546020508,809.57,,0.03526,7.765478,0.0,-1.32,0.0,136.21,-3.74
7.061290824785829,-73.11169624328613,807.9,,0.180732,7.94621,0.0,-1.67,0.0,136.21,-0.92
7.0612693671137094,-73.11191082000732,805.56,,0.023825,7.970035,0.0,-2.34,0.0,136.21,-9.82
7.061204994097352,-73.11306953430176,802.57,,0.128213,8.098249,0.0,-2.99,0.0,136.21,-2.33
7.061176327988505,-73.11368283815682,802.9,,0.067832,8.166081,0.0,0.33,0.33,136.54,0.49
7.061161994934082,-73.11399221420288,803.04,,0.034217,8.200298,0.0,0.14,0.14,136.68,0.41
7.061161994934082,-73.11403512954712,802.63,,0.004741,8.205039,0.0,-0.41,0.0,136.68,-8.65
7.061140621080995,-73.11450719833374,800.91,,0.052208,8.257247,0.0,-1.72,0.0,136.68,-3.29
7.0611191634088755,-73.11480760574341,799.2,,0.033274,8.290521,0.0,-1.71,0.0,136.68,-5.14
7.0610555447638035,-73.11587411910295,793.16,,0.118039,8.408561,0.0,-6.04,0.0,136.68,-5.12
7.06101187504828,-73.11661005020142,792.47,,0.08145,8.49001,0.0,-0.69,0.0,136.68,-0.85
7.061033332720399,-73.11706066131592,792.9,,0.04984,8.53985,0.0,0.43,0.43,137.11,0.86
7.061033332720399,-73.11710357666016,792.93,,0.004741,8.544592,0.0,0.03,0.03,137.14,0.63
7.061140537261963,-73.11774730682373,792.91,,0.072101,8.616693,0.0,-0.02,0.0,137.14,-0.03
7.061444967985153,-73.11866076663136,791.43,,0.106387,8.72308,0.0,-1.48,0.0,137.14,-1.39
7.061612606048584,-73.1191635131836,791.82,,0.058556,8.781637,0.0,0.39,0.39,137.53,0.67
7.061505317687988,-73.11927080154419,792.19,,0.016771,8.798408,0.0,0.37,0.37,137.9,2.21
7.061312282457948,-73.11931371688843,792.63,,0.021868,8.820276,0.0,0.44,0.44,138.34,2.01
7.061086725443602,-73.1193136330694,792.81,,0.024945,8.845221,0.0,0.18,0.18,138.52,0.72
7.060647010803223,-73.11931371688843,792.23,,0.048629,8.893849,0.0,-0.58,0.0,138.52,-1.19
7.06049689091742,-73.11927080154419,791.23,,0.017266,8.911115,0.0,-1.0,0.0,138.52,-5.79
7.059462899342179,-73.11896444298327,786.81,,0.119254,9.030369,0.0,-4.42,0.0,138.52,-3.71
7.059455523267388,-73.11896226368845,786.81,,0.000851,9.03122,0.0,0.0,0.0,138.52,0.0
7.058920506387949,-73.11880376189947,784.3,,0.061705,9.092925,0.0,-2.51,0.0,138.52,-4.07
7.058915728703141,-73.11880233697593,784.3,,0.000551,9.093476,0.0,0.0,0.0,138.52,0.0
7.058758735656738,-73.11875581741333,784.12,,0.018107,9.111583,0.0,-0.18,0.0,138.52,-0.99
7.058608531951904,-73.11866998672485,784.19,,0.019127,9.13071,0.0,0.07,0.07,138.59,0.37
7.058608531951904,-73.11834812164307,784.43,,0.03556,9.16627,0.0,0.24,0.24,138.83,0.67
7.0588853023946285,-73.11736207455397,786.83,,0.113158,9.279428,0.0,2.4,2.4,141.23,2.12
7.0589518547058105,-73.11712503433228,789.97,,0.027203,9.306631,0.0,3.14,3.14,144.37,11.54
7.05920934677124,-73.11630964279175,791.91,,0.094479,9.401111,0.0,1.94,1.94,146.31,2.05
7.059255782514811,-73.11626312322915,793.85,,0.007265,9.408376,0.0,1.94,1.94,148.25,26.7
7.059295177459717,-73.11622381210327,794.05,,0.006152,9.414528,0.0,0.2,0.2,148.45,3.25
7.059189649298787,-73.11611820012331,791.25,,0.016503,9.431031,0.0,-2.8,0.0,148.45,-16.97
7.058479869738221,-73.1186056137085,786.74,,0.285803,9.716834,0.0,-4.51,0.0,148.45,-1.58
7.058415412902832,-73.11864852905273,785.33,,0.008561,9.725395,0.0,-1.41,0.0,148.45,-16.47
7.058415412902832,-73.1186989042908,784.24,,0.005566,9.730961,0.0,-1.09,0.0,148.45,-19.58
7.058415412902832,-73.11873435974121,784.38,,0.003917,9.734878,0.0,0.14,0.14,148.59,3.57
7.05845832824707,-73.11877727508545,784.57,,0.006709,9.741586,0.0,0.19,0.19,148.78,2.83
7.059085043147206,-73.11895513907075,785.96,,0.072041,9.813627,0.0,1.39,1.39,150.17,1.93
7.0590905752032995,-73.11895673163235,785.97,,0.000637,9.814264,0.0,0.01,0.01,150.18,1.57
7.059490559622645,-73.1190702226013,787.44,,0.045977,9.860241,0.0,1.47,1.47,151.65,3.2
7.059495002031326,-73.11907147988677,787.45,,0.000511,9.860752,0.0,0.01,0.01,151.66,1.96
7.059998586773872,-73.11921439133584,788.01,,0.057887,9.918639,0.0,0.56,0.56,152.22,0.97
7.060003615915775,-73.11921581625938,788.02,,0.000578,9.919217,0.0,0.01,0.01,152.23,1.73
7.060046279802918,-73.11922788619995,788.25,,0.004903,9.92412,0.0,0.23,0.23,152.46,4.69
7.060113837942481,-73.11924800276756,788.88,,0.007795,9.931915,0.0,0.63,0.63,153.09,8.08
7.060266137123108,-73.11929326504469,790.55,,0.01757,9.949484,0.0,1.67,1.67,154.76,9.51
7.060467889532447,-73.11935319565237,792.01,,0.023274,9.972758,0.0,1.46,1.46,156.22,6.27
7.060598228126764,-73.11939200386405,792.21,,0.015038,9.987797,0.0,0.2,0.2,156.42,1.33
7.060670396313071,-73.11941346153617,792.28,,0.008326,9.996122,0.0,0.07,0.07,156.49,0.84
